ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime
7910,Daddy's Little Girl,2012,18+,5.8,100%,0,0,1,0,0,Stan Dragoti,Comedy,United States,English,90
7911,Double Mommy,2016,16+,6.1,100%,0,0,1,0,0,Doug Campbell,Drama,United States,English,90
7912,Monogamish,2017,18+,6.2,83%,0,0,1,0,0,Jay Chapman,"Drama,Romance",Switzerland,Swiss German,93.41344725
7913,Masked Avengers,1981,18+,7.1,100%,0,0,1,0,0,Cheh Chang,"Action,Drama",Hong Kong,Mandarin,92
7914,A Father's Choice,2000,all,6.1,100%,0,0,1,0,0,Christopher Cain,Drama,United States,English,96
7915,Refuge,2013,18+,5,100%,0,0,1,0,0,Eran Riklis,"Drama,Thriller","Germany,Israel,France","English,Hebrew,German,Arabic",93
7916,Omo Child: The River and the Bush,2015,13+,8.7,100%,0,0,1,0,0,John Rowe,"Documentary,Biography,Drama,History","United States,Ethiopia",English,89
7917,Fools on the Hill,2012,18+,8.2,100%,0,0,1,0,0,Jed Rigney,Documentary,United States,English,80
7921,Repli-Kate,2002,18+,5.7,100%,0,0,1,0,0,Frank Longo,"Comedy,Sci-Fi","Germany,United States",English,96
7922,Flashout,2019,18+,5.3,100%,0,0,1,0,0,Richard Lerner,Sci-Fi,United States,English,90
7923,CODE: Debugging the Gender Gap,2015,18+,6,100%,0,0,1,0,0,Robin Hauser,"Documentary,Biography,Family,History",United States,English,80
7924,Dirty Weekend,2015,18+,4.9,27%,0,0,1,0,0,Neil LaBute,"Comedy,Drama","United States,Mexico",English,93
7925,The Butterfly Tree,2017,16+,5.3,46%,0,0,1,0,0,Priscilla Cameron,Drama,Australia,English,97
7926,Black Water,2018,18+,4.8,100%,0,0,1,0,0,Pasha Patriki,"Action,Drama,Thriller","Canada,United States",English,104
7928,Division III: Football's Finest,2011,18+,5.6,100%,0,0,1,0,0,Marshall Cook,"Comedy,Romance,Sport",United States,English,98
7929,The Murder in Angel Lane,2013,18+,7.3,100%,0,0,1,0,0,Christopher Menaul,"Crime,Drama,Mystery",United Kingdom,English,115
7930,The Taiwan Oyster,2012,18+,6.2,100%,0,0,1,0,0,Mark Jarrett,"Adventure,Comedy,Drama","Taiwan,United States",English,105
7931,HoneyBee,2016,18+,6.3,100%,0,0,1,0,0,Nicki Harris,Horror,United States,English,95
7932,Food of Love,2002,18+,6,46%,0,0,1,0,0,Ventura Pons,"Drama,Music,Romance","Spain,Germany",English,112
7933,Happily N'Ever After,2006,7+,4.5,4%,0,0,1,0,0,"Paul Bolger,Yvette Kaplan,Greg Tiernan,Dino Athanassiou","Animation,Adventure,Comedy,Family,Fantasy","United States,Germany,Canada,United Kingdom",English,75
7934,All About You,2001,7+,6.4,100%,0,0,1,0,0,Christine Swanson,"Comedy,Drama,Romance",United States,English,100
7935,Black November,2012,13+,5.3,23%,0,0,1,0,0,Jeta Amata,"Action,Crime,Drama,Thriller","Nigeria,United States",English,95
7936,The Mystery of Chess Boxing,1979,18+,6.9,100%,0,0,1,0,0,Joseph Kuo,"Action,Drama","Taiwan,Hong Kong","Mandarin,Cantonese",90
7938,Meet Me in Montenegro,2015,18+,5.8,50%,0,0,1,0,0,"Alex Holdridge,Linnea Saasen","Comedy,Drama,Romance","United States,Germany,Norway,United Kingdom,Montenegro","English,German",90
7939,Closure,2013,18+,8.1,100%,0,0,1,0,0,Dan Reed,"Crime,Drama,Horror,Thriller",United Kingdom,English,80
7940,Almost Perfect,2012,18+,5.9,100%,0,0,1,0,0,Jake Helgren,Thriller,United States,English,117
7941,Wanderland,2018,18+,5.4,100%,0,0,1,0,0,Josh Klausner,"Adventure,Comedy,Musical",United States,English,90
7943,The Fourth Wise Man,1985,7+,6.9,100%,0,0,1,0,0,Michael Ray Rhodes,"Adventure,Drama",United States,English,72
7944,Remington and the Curse of the Zombadings,2011,18+,5.6,100%,0,0,1,0,0,Jade Castro,"Comedy,Horror,Romance",Philippines,"Filipino,Tagalog",96
7946,Audrey Hepburn: Remembered,1993,18+,8.3,100%,0,0,1,0,0,"Gene Feldman,Suzette Winter","Documentary,Biography",United States,English,60
7949,Detective School Dropouts,1986,7+,5.9,100%,0,0,1,0,0,Filippo Ottoni,Comedy,Italy,English,92
7950,Camp Hollywood,2004,18+,7.3,100%,0,0,1,0,0,Steve Markle,Documentary,Canada,English,72
7951,Nothing Really Happens,2017,18+,5.2,100%,0,0,1,0,0,Justin Petty,"Comedy,Sci-Fi,Thriller",United States,English,101
7952,Mrs. Hyde,2018,18+,5.2,55%,0,0,1,0,0,Jesús Franco,Horror,"West Germany,Spain",German,73
7953,Flight from Death: The Quest for Immortality,2003,18+,7.8,100%,0,0,1,0,0,Patrick Shen,Documentary,United States,English,90
7954,Minor Details,2009,7+,4.5,100%,0,0,1,0,0,John Lyde,"Adventure,Family,Mystery",United States,English,86
7955,Alyce Kills,2011,18+,5.4,100%,0,0,1,0,0,Jay Lee,"Horror,Thriller",United States,English,90
7956,Going Back,2001,18+,5.2,100%,0,0,1,0,0,Sidney J. Furie,"Action,Drama,War",Canada,English,113
7957,Park,2006,18+,5.7,36%,0,0,1,0,0,Kurt Voelker,"Comedy,Drama",United States,English,86
7958,RWBY: Volume 1,2013,7+,8,100%,0,0,1,0,0,"Monty Oum,Kerry Shawcross","Animation,Action,Adventure,Comedy,Crime,Drama,Fantasy,Sci-Fi",United States,English,112
7959,Rapid Eye Movement,2020,18+,4.2,100%,0,0,1,0,0,Peter Bishai,Thriller,United States,English,108
7960,Miss Dial,2013,18+,6.1,100%,0,0,1,0,0,David H. Steinberg,Comedy,United States,English,88
7962,A Night Without Armor,2017,18+,7.5,100%,0,0,1,0,0,Steven Alexander,"Drama,Romance",United States,English,108
7963,Gary Gulman: In This Economy?,2012,7+,7.4,100%,0,0,1,0,0,Jay Chapman,"Documentary,Comedy",United States,English,60
7964,The Daisy Chain,2008,18+,5,100%,0,0,1,0,0,Aisling Walsh,"Drama,Horror,Thriller","Ireland,United Kingdom",English,89
7966,The Zone,2011,18+,5,100%,0,0,1,0,0,James DeMonaco,"Action,Horror,Sci-Fi,Thriller","United States,France",English,103
7967,Amateur Night,2016,18+,5.1,100%,0,0,1,0,0,"Matt Bettinelli-Olpin,David Bruckner,Tyler Gillett,Justin Martinez,Glenn McQuaid,Radio Silence,Joe Swanberg,Chad Villella,Ti West,Adam Wingard","Horror,Thriller",United States,English,116
7968,Beatles Stories,2011,18+,7.1,100%,0,0,1,0,0,Seth Swirsky,"Documentary,Music",United States,English,84
7969,The Fish Fall in Love,2006,18+,6.9,100%,0,0,1,0,0,Ali Rafie,"Drama,Romance",Iran,Persian,96
7970,Unlikely Angel,1996,7+,6.6,100%,0,0,1,0,0,Michael Switzer,"Comedy,Fantasy",United States,English,95
7972,El Diablo,1990,13+,6.3,100%,0,0,1,0,0,F. Gary Gray,"Action,Crime,Drama,Thriller","United States,Germany","English,Spanish",109
7974,Meet My Valentine,2015,7+,6.3,100%,0,0,1,0,0,Brian Herzlinger,"Comedy,Drama,Romance",United States,English,89
7975,Across the Sea,2014,18+,6.3,100%,0,0,1,0,0,"Nisan Dag,Esra Saydam","Comedy,Drama,Romance","United States,Turkey",Turkish,105
7977,Operation Toussaint: Operation Underground Railroad and the Fight to End Modern Day Slavery,2018,18+,8.8,100%,0,0,1,0,0,"Nick Nanton,Ramy Romany",Documentary,United States,English,82
7979,Todd Barry: The Crowd Work Tour,2014,18+,7.5,100%,0,0,1,0,0,Lance Bangs,"Documentary,Comedy",United States,English,69
7980,Run for Your Life,2014,16+,5.6,100%,0,0,1,0,0,Jay Chapman,Drama,United States,English,60
7981,Comeback Season,2006,13+,5.9,100%,0,0,1,0,0,Bruce McCulloch,"Comedy,Romance","United States,Canada",English,99
7982,The Dark Place,2014,18+,4.6,100%,0,0,1,0,0,Jody Wheeler,"Mystery,Thriller",United States,English,87
7984,Say You Will,2017,13+,6.7,100%,0,0,1,0,0,Nick Naveda,Drama,United States,English,95
7986,Fear,1990,18+,6.1,100%,0,0,1,0,0,James Foley,"Drama,Thriller","United States,Canada",English,97
7987,Left Behind III: World at War,2005,13+,4.6,100%,0,0,1,0,0,Craig R. Baxley,"Action,Drama,Fantasy,Sci-Fi,Thriller","United States,Canada",English,95
7988,Cannes Man,1996,18+,5.2,50%,0,0,1,0,0,Richard Martini,"Comedy,Drama",United States,"English,French,Norwegian",88
7989,Muffin Top: A Love Story,2014,18+,4.7,100%,0,0,1,0,0,Cathryn Michon,"Comedy,Romance",United States,English,97
7990,Rifftrax Live: Samurai Cop,2017,18+,7.2,100%,0,0,1,0,0,Jay Chapman,"Action,Comedy",United States,English,92
7991,Movie Movie,1978,7+,6.4,100%,0,0,1,0,0,Stanley Donen,"Comedy,Musical,Sport","United States,United Kingdom",English,105
7993,The Bet Collector,2006,18+,6.7,100%,0,0,1,0,0,Jeffrey Jeturian,Drama,Philippines,"Filipino,Tagalog",98
7994,Dead Heist,2007,18+,3.8,100%,0,0,1,0,0,Bo Webb,"Action,Crime,Horror,Thriller",United States,English,80
7995,Capturing Mary,2007,16+,6.9,100%,0,0,1,0,0,Stephen Poliakoff,Drama,"United Kingdom,United States",English,105
7996,God's Compass,2016,18+,5.7,100%,0,0,1,0,0,Stephan Schultze,Drama,United States,English,99
7997,Gacy,2003,18+,4.7,17%,0,0,1,0,0,Clive Saunders,"Biography,Crime,Drama,Horror,Thriller",United States,English,88
8001,The Seventh Curse,1986,18+,6.4,100%,0,0,1,0,0,Ngai Choi Lam,Thriller,Hong Kong,"Mandarin,Cantonese,English",78
8002,App,2013,18+,5.5,100%,0,0,1,0,0,Bobby Boermans,"Sci-Fi,Thriller",Netherlands,Dutch,75
8003,The Quitter,2014,18+,7.3,100%,0,0,1,0,0,Matthew Bonifacio,"Comedy,Drama",United States,English,85
8004,Summer of 8,2016,18+,5.5,100%,0,0,1,0,0,Ryan Schwartz,"Comedy,Drama,Romance",United States,English,88
8005,Traveller,1997,18+,6.1,100%,0,0,1,0,0,Jack N. Green,"Crime,Drama,Romance",United States,English,101
8009,Royal Warriors,1986,18+,6.8,100%,0,0,1,0,0,David Chung,"Action,Drama",Hong Kong,"Cantonese,Japanese",96
8010,Fursonas,2016,18+,6.1,100%,0,0,1,0,0,Dominic Rodriguez,Documentary,United States,English,81
8011,The Wilde Wedding,2017,18+,5.1,27%,0,0,1,0,0,Damian Harris,"Comedy,Romance",United States,"English,Portuguese,Spanish,Italian",95
8012,Awaken the Shadowman,2017,18+,4,100%,0,0,1,0,0,J.S. Wilson,"Horror,Thriller",United States,English,90
8014,DeadHeads,2011,18+,5.4,100%,0,0,1,0,0,"Brett Pierce,Drew T. Pierce","Adventure,Comedy,Horror,Romance",United States,English,96
8015,The Weekend Sailor,2016,18+,8.3,100%,0,0,1,0,0,Bernardo Arsuaga,Documentary,"Mexico,Canada","English,Spanish,French,Portuguese",73
8016,Christmas Lodge,2011,all,6.3,100%,0,0,1,0,0,Terry Ingram,"Comedy,Drama,Family,Romance",Canada,English,86
8017,Cutterhead,2018,7+,6.1,100%,0,0,1,0,0,Rasmus Kloster Bro,Thriller,Denmark,English,84
8018,The Dust Factory,2004,7+,6,9%,0,0,1,0,0,Eric Small,"Drama,Family,Fantasy",United States,English,99
8020,The Silver Screen: Color Me Lavender,1997,18+,6.3,100%,0,0,1,0,0,Mark Rappaport,"Documentary,History",United States,English,100
8021,What the Waters Left Behind,2017,18+,4.9,100%,0,0,1,0,0,"Luciano Onetti,Nicolás Onetti",Horror,"Argentina,New Zealand",Spanish,98
8023,The Dinosaur Project,2012,13+,4.6,29%,0,0,1,0,0,Sid Bennett,"Action,Adventure,Drama,Horror,Sci-Fi,Thriller",United Kingdom,English,83
8024,Avida,2006,18+,5.9,100%,0,0,1,0,0,"Benoît Delépine,Gustave Kervern",Comedy,France,"English,Spanish,French",83
8025,Hamilton: One Shot to Broadway,2017,7+,6.1,100%,0,0,1,0,0,Elio Espana,Documentary,United Kingdom,English,90
8026,Turning Green,2009,18+,5.6,42%,0,0,1,0,0,"Michael Aimette,John G. Hofmann","Drama,Comedy","United States,Ireland",English,85
8028,Paradise,2013,13+,5,22%,0,0,1,0,0,Stuart Gillard,"Adventure,Romance",Canada,English,100
8029,Vile,2011,18+,5,100%,0,0,1,0,0,Taylor Sheridan,Horror,United States,English,90
8030,The Piano in a Factory,2011,18+,7.4,100%,0,0,1,0,0,"Meng Zhang,Bo Gao","Comedy,Drama",China,"Mandarin,Russian",119
8031,Lace Crater,2015,18+,5.3,79%,0,0,1,0,0,Harrison Atkins,"Comedy,Drama,Fantasy,Horror,Mystery,Romance",United States,English,83
8032,The Horde,2016,18+,4.2,100%,0,0,1,0,0,"Yannick Dahan,Benjamin Rocher","Action,Horror",France,"French,Czech",90
8033,Albert Fish: In Sin He Found Salvation,2007,18+,5.7,100%,0,0,1,0,0,John Borowski,"Documentary,Biography,Crime,History,Horror",United States,English,86
8035,Dead in 5 Heartbeats,2013,18+,6,100%,0,0,1,0,0,Jeff Santo,"Action,Adventure,Crime,Drama",United States,English,111
8037,Strip Search,2004,18+,6.3,100%,0,0,1,0,0,Sidney Lumet,Drama,United States,English,120
8038,"Hey, Mr. Postman!",2018,13+,6.2,100%,0,0,1,0,0,Mike Berry,Comedy,United States,English,90
8040,My Name Was Bette: The Life and Death of an Alcoholic,2011,18+,7.2,100%,0,0,1,0,0,Sherri L. VandenAkker,Documentary,United States,English,59
8041,Ace of Hearts,2008,7+,5.6,100%,0,0,1,0,0,David Mackay,"Drama,Family","Canada,United States","English,Spanish",100
8042,Kathleen Madigan: Madigan Again,2013,18+,7.1,100%,0,0,1,0,0,Jay Chapman,Comedy,United States,English,65
8044,The Life of Bruce Lee,1994,18+,7.3,100%,0,0,1,0,0,Guy Scutter,"Documentary,Biography",United States,English,68
8045,Madeline: Lost in Paris,1999,all,6,100%,0,0,1,0,0,"Stan Phillips,Marija Miletic Dail","Animation,Adventure,Comedy,Drama,Family,Musical","Canada,United States",English,74
8047,Running Wild,2006,18+,6.3,100%,0,0,1,0,0,Hal Kanter,"Drama,Musical",United States,English,101
8048,Shock,1977,18+,6.3,100%,0,0,1,0,0,"Mario Bava,Lamberto Bava",Horror,Italy,"English,Italian",95
8050,When a City Falls,2011,13+,8.4,100%,0,0,1,0,0,Gerard Smyth,Documentary,New Zealand,English,106
8052,A Christmas Snow,2010,7+,6.1,100%,0,0,1,0,0,Tracy Trost,"Comedy,Drama,Family",United States,English,110
8053,A Thousand Junkies,2017,18+,5.8,100%,0,0,1,0,0,Tommy Swerdlow,"Comedy,Drama",United States,English,75
8055,The Trial of the Incredible Hulk,1989,18+,5.9,100%,0,0,1,0,0,Bill Bixby,"Action,Adventure,Drama,Sci-Fi",United States,English,100
8057,Columbus Day,2008,18+,5.3,100%,0,0,1,0,0,Charles Burmeister,"Crime,Drama,Thriller",United States,English,90
8058,Green Is Gold,2016,18+,6,100%,0,0,1,0,0,Ryon Baxter,"Crime,Drama",United States,English,81
8059,Tom Sawyer & Huckleberry Finn,2014,13+,5.2,100%,0,0,1,0,0,Jo Kastner,"Action,Adventure,Drama,Family","Germany,United States",English,90
8060,Neverlake,2014,18+,5.3,100%,0,0,1,0,0,Riccardo Paoletti,"Drama,Horror,Mystery",Italy,English,86
8061,Why Shoot the Teacher?,1977,7+,7,100%,0,0,1,0,0,Silvio Narizzano,"Comedy,Drama",Canada,English,100
8063,An American Christmas Carol,1979,18+,6.9,100%,0,0,1,0,0,Eric Till,"Drama,Fantasy","Canada,United States",English,98
8065,Ignition,2002,18+,5.1,100%,0,0,1,0,0,Yves Simoneau,"Action,Drama,Thriller","Canada,United Kingdom",English,99
8067,I Love You Too,2010,18+,6,54%,0,0,1,0,0,Daina Reid,Comedy,Australia,English,107
8068,Madtown,2016,18+,6.2,100%,0,0,1,0,0,Charles Moore,"Drama,Thriller",United States,English,120
8070,Peace Breaker,2017,18+,6.1,100%,0,0,1,0,0,Yi-chi Lien,"Crime,Mystery",China,"Mandarin,Cantonese",112
8071,Brokedown,2018,18+,6.8,100%,0,0,1,0,0,John Reign,"Horror,Thriller",United States,English,77
8074,Shirley Adams,2009,18+,6.7,100%,0,0,1,0,0,Oliver Hermanus,Drama,"South Africa,United States,United Kingdom","English,Afrikaans",92
8075,Top of the Food Chain,1999,13+,6.2,100%,0,0,1,0,0,John Paizs,"Comedy,Horror,Sci-Fi",Canada,English,99
8076,The Rainbow,2019,18+,7.2,100%,0,0,1,0,0,Ken Russell,"Action,Drama,Romance",United Kingdom,English,113
8077,Shark Attack 3: Megalodon,2002,18+,2.9,20%,0,0,1,0,0,David Worth,"Action,Adventure,Horror,Sci-Fi,Thriller","Israel,South Africa,United States",English,99
8078,Sharknado 6,2018,16+,3.5,27%,0,0,1,0,0,Anthony C. Ferrante,"Action,Adventure,Comedy,Fantasy,Horror,Sci-Fi,Thriller",United States,English,86
8082,Mantervention,2014,18+,4.8,100%,0,0,1,0,0,Stuart Acher,Comedy,United States,English,98
8084,The Image Revolution,2013,18+,7.2,100%,0,0,1,0,0,Patrick Meaney,"Documentary,Biography",United States,English,81
8086,First Period,2013,18+,6.3,100%,0,0,1,0,0,Charlie Vaughn,Comedy,United States,"English,Middle English",100
8087,Red Christmas,2016,18+,4.3,45%,0,0,1,0,0,Craig Anderson,"Horror,Thriller",Australia,English,82
8088,Pink Floyd: Behind the Wall,2011,18+,6.8,100%,0,0,1,0,0,Sonia Anderson,Documentary,United Kingdom,English,80
8089,Sagwan,2009,18+,5.4,100%,0,0,1,0,0,Monti Parungao,Drama,Philippines,"Filipino,Tagalog",101
8090,The Sensei,2008,18+,6.6,100%,0,0,1,0,0,Diana Lee Inosanto,"Action,Drama,Sport",United States,English,103
8091,Trois 3: The Escort,2004,18+,5,100%,0,0,1,0,0,Sylvain White,"Drama,Thriller",United States,English,95
8093,Bill Maher: Victory Begins at Home,2003,18+,7,100%,0,0,1,0,0,John Moffitt,Comedy,United States,English,60
8094,Speckles: The Tarbosaurus,2012,18+,5.4,100%,0,0,1,0,0,Han Sang-Ho,"Animation,Adventure,Comedy,Drama",South Korea,Korean,88
8095,Inseparable,2011,13+,5.4,100%,0,0,1,0,0,Marcos Carnevale,"Comedy,Drama",Argentina,Spanish,108
8098,The Benefactor,2015,18+,5.1,26%,0,0,1,0,0,Andrew Renzi,Drama,United States,English,93
8099,The Evangelist,2016,18+,5,100%,0,0,1,0,0,Joseph Pepitone,"Horror,Thriller",United States,English,77
8100,Evil Ed,1995,18+,5.6,100%,0,0,1,0,0,Anders Jacobsson,"Comedy,Horror",Sweden,"English,Swedish",93
8101,Freedom Summer,2014,7+,7.4,100%,0,0,1,0,0,Stanley Nelson,Documentary,United States,English,113
8102,Eloise,2017,18+,4.6,11%,0,0,1,0,0,Jesús Garay,"Drama,Romance",Spain,Catalan,92
8105,Double Dragon,1994,13+,3.8,13%,0,0,1,0,0,James Yukich,"Action,Adventure,Comedy,Fantasy,Sci-Fi","United States,France,Denmark",English,96
8107,Neon Flesh,2010,18+,5.7,100%,0,0,1,0,0,Paco Cabezas,"Comedy,Thriller","Spain,France,Sweden,Argentina",Spanish,98
8108,Cycle,2018,18+,8.4,100%,0,0,1,0,0,Prakash Kunte,Comedy,India,Marathi,96
8109,Unli Life,2018,18+,6.7,100%,0,0,1,0,0,Miko Livelo,Comedy,Philippines,"Tagalog,Filipino",105
8110,Go for Broke,2002,18+,5.3,100%,0,0,1,0,0,Juliusz Machulski,"Comedy,Crime",Poland,Polish,108
8111,Cat Skin,2017,18+,5.5,100%,0,0,1,0,0,Daniel Grasskamp,"Drama,Romance",United Kingdom,English,97
8112,Wake of Death,2004,18+,5.7,100%,0,0,1,0,0,Philippe Martinez,"Action,Adventure,Drama","United Kingdom,France,Germany,Spain,South Africa","Cantonese,French,English",91
8113,Dead Awake,2017,18+,4.6,20%,0,0,1,0,0,Phillip Guzman,"Horror,Thriller",United States,English,99
8114,Howard Lovecraft and the Kingdom of Madness,2018,18+,6.6,100%,0,0,1,0,0,Sean Patrick O'Reilly,"Animation,Family,Fantasy",Canada,English,75
8116,Goran,2016,18+,6.5,100%,0,0,1,0,0,Nevio Marasovic,"Drama,Thriller",Croatia,Croatian,82
8117,Fögi Is a Bastard,1998,18+,6.5,100%,0,0,1,0,0,Marcel Gisler,"Drama,Music,Romance","Switzerland,France,Germany",French,91
8118,An Accidental Soldier,2013,18+,6.8,100%,0,0,1,0,0,Rachel Ward,Drama,Australia,English,92
8119,Insane,2016,18+,6,100%,0,0,1,0,0,Jamie Blanks,"Horror,Thriller",Australia,English,86
8120,Between Strangers,2002,18+,6.1,25%,0,0,1,0,0,Edoardo Ponti,Drama,"Canada,Italy",English,95
8121,Princess Cut,2015,7+,4.8,100%,0,0,1,0,0,Paul Munger,Romance,United States,English,97
8122,Queens and Cowboys: A Straight Year on the Gay Rodeo,2014,18+,6.4,100%,0,0,1,0,0,"Tyler Kellner,Matt Livadary","Documentary,History,Sport,Western",United States,English,92
8123,Le Chemin,2017,18+,5.8,80%,0,0,1,0,0,Luciano Moura,"Drama,Thriller",Brazil,Portuguese,96
8124,Savage Messiah,2001,18+,6.5,100%,0,0,1,0,0,Ken Russell,"Biography,Drama",United Kingdom,English,97
8127,"With You, Without You",2013,18+,7.2,100%,0,0,1,0,0,Prasanna Vithanage,"Drama,Romance",Sri Lanka,"Sinhalese,Tamil",90
8128,Final,2001,18+,5.9,42%,0,0,1,0,0,Timothy A. Chey,Thriller,"United States,Japan,Argentina,Costa Rica","English,Japanese,Spanish",90
8129,The Gladiator,1986,18+,5.4,100%,0,0,1,0,0,Abel Ferrara,"Action,Drama,Thriller",United States,English,98
8130,The Standoff,2016,7+,5.4,100%,0,0,1,0,0,Ilyssa Goodman,Comedy,United States,English,90
8131,Island of Fire,1990,18+,5.9,100%,0,0,1,0,0,Yen-Ping Chu,"Action,Crime,Drama",Taiwan,"Mandarin,Cantonese,English,Tagalog",125
8133,Chattahoochee,1989,18+,6.4,14%,0,0,1,0,0,Mick Jackson,"Biography,Drama",United States,English,97
8134,Kickin' It Old Skool,2007,13+,4.6,2%,0,0,1,0,0,Harvey Glazer,Comedy,"United States,Canada",English,108
8136,Ave Maria,2015,18+,6.5,100%,0,0,1,0,0,Norman Taurog,"Comedy,Drama,Musical",United States,English,100
8137,Street,2015,13+,4.6,100%,0,0,1,0,0,York Alec Shackleton,Drama,United States,English,90
8139,One Hour Fantasy Girl,2009,18+,5.1,100%,0,0,1,0,0,Edgar Michael Bravo,"Drama,Mystery,Romance,Thriller",United States,English,89
8140,A Holiday Engagement,2011,all,6,100%,0,0,1,0,0,Jim Fall,"Comedy,Romance",United States,English,97
8142,The History of Time Travel,2014,18+,6.8,100%,0,0,1,0,0,Ricky Kennedy,"Documentary,Drama,History,Sci-Fi",United States,English,72
8143,Fresh,2009,all,7.4,67%,0,0,1,0,0,Boaz Yakin,"Crime,Drama,Thriller","United States,France","English,Spanish",114
8144,Travelling Salesman,2012,18+,5.8,100%,0,0,1,0,0,Timothy Lanzone,"Drama,Mystery,Sci-Fi,Thriller",United States,English,80
8145,Contamination,1980,18+,5.3,100%,0,0,1,0,0,Luigi Cozzi,"Horror,Sci-Fi","Italy,West Germany",Italian,95
8146,Worst Friends,2014,18+,4.7,100%,0,0,1,0,0,Ralph Arend,"Comedy,Drama,Romance",United States,English,75
8147,Pretty Rosebud,2014,18+,6.3,100%,0,0,1,0,0,Oscar Torre,Drama,United States,English,81
8148,Captured,2020,18+,5.4,100%,0,0,1,0,0,Ted Kotcheff,"Drama,Romance","Canada,United States",English,110
8150,Dennis Rodman's Big Bang in PyongYang,2015,18+,6.2,100%,0,0,1,0,0,Colin Offland,"Documentary,Sport",United Kingdom,"English,Korean",93
8151,Touched,2006,18+,5.9,100%,0,0,1,0,0,Bradford May,Drama,United States,English,93.41344725
8152,The Blackout Experiments,2016,18+,4.2,45%,0,0,1,0,0,Rich Fox,"Documentary,Horror",United States,English,78
8154,The Vagina Monologues,2002,18+,6.5,100%,0,0,1,0,0,Eve Ensler,"Comedy,Drama",United States,English,77
8155,Free Ride,2013,18+,5.6,14%,0,0,1,0,0,Shana Betz,"Action,Drama,Thriller",United States,English,86
8157,Happy End?!,2015,18+,5.7,100%,0,0,1,0,0,Petra Clever,"Drama,Romance","Germany,Netherlands",German,86
8159,The Basement,2018,18+,4.6,11%,0,0,1,0,0,Tommy O'Haver,"Biography,Crime,Drama,Horror",United States,English,98
8160,With Friends Like These...,1998,18+,5.9,50%,0,0,1,0,0,Philip Frank Messina,Comedy,United States,English,105
8161,Chicago Overcoat,2009,18+,6.1,100%,0,0,1,0,0,Brian Caunter,"Action,Adventure,Crime,Drama",United States,English,94
8162,Outing Riley,2004,18+,6.4,100%,0,0,1,0,0,Pete Jones,Comedy,United States,English,99
8163,When Jews Were Funny,2013,18+,5.8,67%,0,0,1,0,0,Alan Zweig,Documentary,Canada,English,89
8164,The Bleeding House,2011,18+,5.1,40%,0,0,1,0,0,Philip Gelatt,"Drama,Horror,Mystery,Thriller",United States,English,86
8165,Impact After the Crash,2013,18+,8,100%,0,0,1,0,0,Jason Epperson,"Documentary,Drama,Family,News",United States,English,82
8166,Just Do It: A Tale of Modern-day Outlaws,2011,18+,6.9,77%,0,0,1,0,0,Emily James,Documentary,United Kingdom,English,90
8167,Bad Ass 2: Bad Asses,2014,18+,5.6,100%,0,0,1,0,0,Craig Moss,"Action,Comedy,Drama",United States,"English,Spanish",91
8168,Scare Campaign,2016,18+,5.8,100%,0,0,1,0,0,"Cameron Cairnes,Colin Cairnes",Horror,Australia,English,80
8170,The Creators,2012,18+,8.9,100%,0,0,1,0,0,"Laura Gamse,Jacques de Villiers","Documentary,History,Music,News","United States,South Africa","English,Afrikaans,Xhosa",89
8171,The 7 Grandmasters,1977,18+,7.2,100%,0,0,1,0,0,Joseph Kuo,"Action,Comedy,Drama",Taiwan,Mandarin,89
8172,The Ties That Bind,2014,18+,7.6,100%,0,0,1,0,0,Tom McLoughlin,"Crime,Drama,Mystery,Thriller","Canada,United States",English,111
8173,The Patent Scam,2017,16+,7.5,100%,0,0,1,0,0,Austin Meyer,Documentary,United States,English,109
8174,The Interrogation of Tony Martin,2018,18+,7.1,80%,0,0,1,0,0,David Nath,Drama,United Kingdom,English,60
8175,Shakespeare Behind Bars,2005,18+,7.6,92%,0,0,1,0,0,Hank Rogerson,Documentary,United States,English,93
8176,"Somewhere, Tomorrow",1983,7+,6.3,100%,0,0,1,0,0,Robert Wiemer,"Drama,Fantasy",United States,English,91
8177,Siberia,2018,18+,4.3,13%,0,0,1,0,0,Matthew Ross,"Crime,Romance,Thriller","Canada,United States","English,Russian",104
8180,The Nugget,2002,18+,6,100%,0,0,1,0,0,Bill Bennett,Comedy,Australia,English,97
8181,Together,2019,18+,6.9,100%,0,0,1,0,0,Lukas Moodysson,"Comedy,Drama,Romance","Sweden,Denmark,Italy",Swedish,106
8183,Vikingdom,2013,18+,3.3,43%,0,0,1,0,0,Yusry Abd Halim,"Action,Adventure,Fantasy","Malaysia,United States","English,Mandarin",114
8184,Love Clinic,2015,18+,6,100%,0,0,1,0,0,Aaron Kim,"Comedy,Romance",South Korea,Korean,101
8185,The Naughty Room,2012,18+,7,100%,0,0,1,0,0,Cosmo Jarvis,"Comedy,Drama",United Kingdom,English,73
8186,Dark Harvest,2016,18+,4.6,100%,0,0,1,0,0,James Hutson,"Crime,Drama,Thriller",Canada,English,90
8187,Classic Albums: The Who - Who's Next,1999,18+,7.7,100%,0,0,1,0,0,Bob Smeaton,"Documentary,Music",United Kingdom,English,60
8188,Sole Survivor,2013,16+,6.5,100%,0,0,1,0,0,Thom Eberhardt,"Horror,Thriller",United States,English,85
